# qx qy Re_RPA_total Im_RPA_total Re_chi0_total Im_chi0_total Re_xx Re_xz Re_zx Re_zz Re_xz_plus_zx Im_xx Im_xz Im_zx Im_zz Im_xz_plus_zx
3.926990816987e-01 1.865320638069e+00 4.384572589994e+00 5.657767159732e-20 8.733072089855e-01 4.392550388094e-21 6.968932714730e-01 5.213524261042e-02 5.213524261042e-02 3.583408833300e+00 1.042704852208e-01 1.730274999811e-20 4.645236844309e-21 -5.814432149442e-21 4.044411690435e-20 -1.169195305133e-21
3.926990816987e-01 1.963495408494e+00 5.032728935276e+00 -1.940109264853e-18 8.842691123073e-01 -3.857031443143e-20 6.846189575367e-01 6.797364466703e-02 6.797364466703e-02 4.212162688405e+00 1.359472893341e-01 -2.077502669291e-20 -4.428969318778e-20 -4.619429542300e-20 -1.828850249549e-18 -9.048398861078e-20
3.926990816987e-01 2.061670178918e+00 4.130506567919e+00 1.197779472911e-18 8.581979057638e-01 3.087322265690e-20 6.495911733406e-01 4.953115140689e-02 4.953115140689e-02 3.381853091764e+00 9.906230281378e-02 -1.767504271963e-21 3.003909135996e-20 2.970709584007e-20 1.139800789983e-18 5.974618720002e-20
3.926990816987e-01 2.159844949343e+00 5.981035047757e+00 7.598667152356e-18 8.962274138547e-01 9.521535449774e-20 6.654228038982e-01 1.118006576227e-01 1.118006576227e-01 5.092010928613e+00 2.236013152455e-01 7.970906433536e-21 1.717943461547e-19 1.746793331066e-19 7.244222566662e-18 3.464736792612e-19
3.926990816987e-01 2.258019719768e+00 5.174354408114e+00 9.898741184267e-19 8.909362392529e-01 1.815115956704e-20 6.872325977885e-01 1.168894188676e-01 1.168894188676e-01 4.253342972590e+00 2.337788377353e-01 9.480650815033e-21 2.515121171111e-20 2.487171391643e-20 9.303705419841e-19 5.002292562754e-20
3.926990816987e-01 2.356194490192e+00 5.687032209053e+00 4.764236922111e-19 8.981868320983e-01 6.829760009928e-21 6.682553989791e-01 1.737384485388e-01 1.737384485388e-01 4.671299912996e+00 3.474768970775e-01 -5.529692092304e-21 2.873892735062e-20 4.040055423833e-20 4.128139027145e-19 6.913948158895e-20
3.926990816987e-01 2.454369260617e+00 7.300952018291e+00 -1.034892463447e-17 9.193580784280e-01 -9.559370213384e-20 6.668198843987e-01 3.008735670609e-01 3.008735670609e-01 6.032384999770e+00 6.017471341219e-01 -4.367683948511e-20 -4.484088174743e-19 -5.016723488681e-19 -9.355166628647e-18 -9.500811663424e-19
3.926990816987e-01 2.552544031042e+00 2.684930640098e+00 1.756160505362e-19 8.119610978524e-01 1.846457625136e-20 6.598457776173e-01 9.737492605879e-02 9.737492605879e-02 1.830335010363e+00 1.947498521176e-01 4.361902470043e-20 1.434743879045e-20 1.569963694789e-20 1.019499500975e-19 3.004707573834e-20
3.926990816987e-01 2.650718801466e+00 2.016533710260e+00 -1.343273350364e-19 7.576251312190e-01 -1.251919641354e-20 6.588327172395e-01 7.961394254464e-02 7.961394254464e-02 1.198473107931e+00 1.592278850893e-01 2.618667852658e-20 -1.069521950447e-20 -1.313173954736e-20 -1.366870545111e-19 -2.382695905183e-20
3.926990816987e-01 2.748893571891e+00 1.826100869563e+00 -3.396899495889e-20 7.366058664650e-01 -4.187151102239e-21 6.724204976729e-01 8.660313248470e-02 8.660313248470e-02 9.804741069210e-01 1.732062649694e-01 6.680380394360e-21 -1.377369622496e-21 -1.254880194218e-21 -3.801712553654e-20 -2.632249816713e-21
3.926990816987e-01 2.847068342316e+00 1.730856425045e+00 -1.582888883628e-19 7.235861144338e-01 -2.403955083089e-20 6.790470322393e-01 9.241657030163e-02 9.241657030163e-02 8.669762522022e-01 1.848331406033e-01 3.623920932016e-20 -3.000101077242e-20 -3.073135794291e-20 -1.337957289676e-19 -6.073236871533e-20
3.926990816987e-01 2.945243112740e+00 1.604676197765e+00 -2.731768299210e-19 7.021230341857e-01 -5.364645935383e-20 6.932113715716e-01 6.540720543039e-02 6.540720543039e-02 7.806504153328e-01 1.308144108608e-01 -1.628361982886e-19 -2.021017436621e-20 -2.054225511432e-20 -6.958820215183e-20 -4.075242948053e-20
3.926990816987e-01 3.043417883165e+00 1.474951954803e+00 -5.796066884075e-20 6.756290093217e-01 -1.230362316966e-20 6.285084445088e-01 5.344306395871e-02 5.344306395871e-02 7.395573823771e-01 1.068861279174e-01 -2.659126991788e-20 -5.651906031538e-21 -2.030553770236e-21 -2.368693912109e-20 -7.682459801774e-21
4.908738521234e-01 -3.141592653590e+00 1.292076718774e+00 -2.207636943557e-20 6.352016029282e-01 -5.023028521308e-21 5.932236219251e-01 3.322504083061e-02 3.322504083061e-02 6.324030151875e-01 6.645008166123e-02 8.874846044784e-21 1.425982584264e-21 2.297072196962e-21 -3.467427026158e-20 3.723054781226e-21
4.908738521234e-01 -3.043417883165e+00 1.315944131150e+00 -3.152115616107e-21 6.408764573058e-01 -6.688145012887e-22 5.998044657727e-01 3.559761512395e-02 3.559761512395e-02 6.449444351292e-01 7.119523024790e-02 2.815545007148e-21 2.117266895471e-21 -1.184521392962e-21 -6.900406125764e-21 9.327455025093e-22
4.908738521234e-01 -2.945243112740e+00 1.397827553385e+00 1.029079298480e-20 6.595696089492e-01 2.334543199417e-21 6.235389037419e-01 4.435554552765e-02 4.435554552765e-02 6.855775585874e-01 8.871109105530e-02 -3.931602511035e-21 1.165558500975e-20 1.058997441189e-20 -8.023163925807e-21 2.224555942164e-20
4.908738521234e-01 -2.847068342316e+00 1.608530040047e+00 2.982594921251e-20 7.029860219066e-01 6.508747592211e-21 6.932529326227e-01 7.292915168625e-02 7.292915168625e-02 7.694188040518e-01 1.458583033725e-01 4.035878125328e-20 1.499515434922e-20 9.378835209191e-21 -3.490682159917e-20 2.437398955841e-20
4.908738521234e-01 -2.748893571891e+00 1.704126354952e+00 6.778760868076e-20 7.182278632253e-01 1.178555637753e-20 6.731867701891e-01 7.280742740479e-02 7.280742740479e-02 8.853247299533e-01 1.456148548096e-01 -4.346430406418e-21 2.740367804295e-20 3.321072661560e-20 1.151963442864e-20 6.061440465854e-20
4.908738521234e-01 -2.650718801466e+00 1.892799192495e+00 -8.794433644975e-21 7.424978504922e-01 -1.068310627358e-21 6.559269488700e-01 6.986857283969e-02 6.986857283969e-02 1.097135097945e+00 1.397371456794e-01 -8.808698462295e-22 -2.404621022031e-21 4.252733959708e-21 -9.761676736423e-21 1.848112937677e-21
4.908738521234e-01 -2.552544031042e+00 2.480392952864e+00 1.519822740608e-19 8.005273943196e-01 1.265784650527e-20 6.747282928851e-01 9.089818977858e-02 9.089818977858e-02 1.623868280422e+00 1.817963795572e-01 -5.966045957193e-21 2.617168809982e-20 3.194554121532e-20 9.983109070289e-20 5.811722931513e-20
4.908738521234e-01 -2.454369260617e+00 6.657725117778e+00 -8.358985907162e-18 9.155394092556e-01 -9.728098347115e-20 6.773140514844e-01 2.723859260033e-01 2.723859260033e-01 5.435639214287e+00 5.447718520066e-01 -5.636727778644e-20 -3.944974735350e-19 -4.096463514103e-19 -7.498474804431e-18 -8.041438249452e-19
4.908738521234e-01 -2.356194490192e+00 5.523264317248e+00 1.637696657031e-18 8.974849391550e-01 3.078806468042e-20 6.740321316773e-01 1.746082520562e-01 1.746082520562e-01 4.500015681459e+00 3.492165041125e-01 2.780250855929e-20 7.351677782378e-20 7.872097643576e-20 1.457656394212e-18 1.522377542595e-19
4.908738521234e-01 -2.258019719768e+00 5.087560821297e+00 -5.721756761868e-19 8.905583331627e-01 -1.375411870500e-20 6.898861915841e-01 1.217599407732e-01 1.217599407732e-01 4.154154748167e+00 2.435198815464e-01 -1.720107426283e-20 -2.417224436591e-20 -2.340171025121e-20 -5.074006473068e-19 -4.757395461712e-20
4.908738521234e-01 -2.159844949343e+00 5.305331564701e+00 -3.097842999424e-18 8.867714942911e-01 -6.377274529231e-20 6.619879977782e-01 1.039976224156e-01 1.039976224156e-01 4.435348322091e+00 2.079952448311e-01 -6.616412889369e-20 -1.048277827240e-19 -9.200555361369e-20 -2.834845534193e-18 -1.968333363377e-19
4.908738521234e-01 -2.061670178918e+00 5.456392575195e+00 9.177807475681e-19 8.942356832723e-01 1.724796320695e-20 6.941422992802e-01 9.250544107961e-02 9.250544107961e-02 4.577239393756e+00 1.850108821592e-01 1.397123772619e-20 2.731346887468e-20 3.466130489414e-20 8.418347360731e-19 6.197477376882e-20
4.908738521234e-01 -1.963495408494e+00 4.163846513844e+00 -1.150983815293e-18 8.699754032565e-01 -3.682736314217e-20 7.079443174164e-01 4.801396291250e-02 4.801396291250e-02 3.359874270603e+00 9.602792582500e-02 -3.137524049190e-20 -4.022260956189e-20 -3.718842783162e-20 -1.042197537408e-18 -7.741103739350e-20
4.908738521234e-01 -1.865320638069e+00 4.120813459981e+00 4.689263795360e-19 8.646758078103e-01 9.957484850895e-21 6.794563473612e-01 5.879886573411e-02 5.879886573411e-02 3.323759381151e+00 1.175977314682e-01 -1.713483672247e-20 1.908504903192e-20 2.197787050839e-20 4.449982967182e-19 4.106291954031e-20
4.908738521234e-01 -1.767145867644e+00 5.599035510239e+00 3.137665149942e-18 8.939331708210e-01 4.477139523918e-20 6.772490672353e-01 1.077686941988e-01 1.077686941988e-01 4.706249054606e+00 2.155373883976e-01 2.749044157108e-21 7.269202898033e-20 7.392527946969e-20 2.988298797335e-18 1.466173084500e-19
4.908738521234e-01 -1.668971097220e+00 4.700238242616e+00 -3.721839123213e-19 8.919847201723e-01 -9.804934777582e-21 7.253835049576e-01 1.375087011787e-01 1.375087011787e-01 3.699837335301e+00 2.750174023573e-01 -6.771104008411e-23 -4.166140384418e-20 -3.522181688180e-20 -2.952329805553e-19 -7.688322072598e-20
4.908738521234e-01 -1.570796326795e+00 4.700894153941e+00 -8.358644225010e-19 9.010807528869e-01 -2.133447731664e-20 7.534344519977e-01 1.919961223284e-01 1.919961223284e-01 3.563467457287e+00 3.839922446567e-01 -1.834432794946e-20 -4.714361316784e-20 -4.518794490092e-20 -7.251885364828e-19 -9.233155806876e-20
4.908738521234e-01 -1.472621556370e+00 5.399228512849e+00 9.788636150105e-19 9.319638420417e-01 2.214197008146e-20 8.191863738920e-01 3.396508942698e-01 3.396508942698e-01 3.900740350417e+00 6.793017885396e-01 3.865176681002e-20 6.873764728698e-20 7.025089790290e-20 8.012233030106e-19 1.389885451899e-19
4.908738521234e-01 -1.374446785946e+00 4.629655592273e+00 -4.925737430868e-19 8.834970666389e-01 -6.007950416802e-21 6.937796915540e-01 1.192789461545e-01 1.192789461545e-01 3.697318008410e+00 2.385578923091e-01 3.143584298521e-20 -2.465880125205e-20 -4.070784336493e-20 -4.586429414551e-19 -6.536664461698e-20
4.908738521234e-01 -1.276272015521e+00 4.585204186848e+00 -8.063793626965e-19 8.664888254628e-01 -1.669632826284e-20 6.488534546551e-01 3.646500630999e-02 3.646500630999e-02 3.863420719573e+00 7.293001261998e-02 -1.264168518290e-21 -1.105616089106e-20 -8.572890610030e-21 -7.854861426771e-19 -1.962905150109e-20
4.908738521234e-01 -1.178097245096e+00 4.613488297081e+00 9.699714741996e-19 8.561724450496e-01 2.807311681120e-20 6.229747956150e-01 -1.937153543650e-02 -1.937153543650e-02 4.029256572339e+00 -3.874307087301e-02 1.058345352453e-20 7.303319989777e-20 6.588563009550e-20 8.204691906818e-19 1.389188299933e-19
4.908738521234e-01 -1.079922474671e+00 4.531762194016e+00 4.672007868645e-18 8.463656349609e-01 8.647557713594e-20 6.057360741682e-01 -6.184230070769e-02 -6.184230070769e-02 4.049710721264e+00 -1.236846014154e-01 -2.485474644071e-20 -3.639281529756e-20 -4.769713615035e-20 4.780952566534e-18 -8.408995144791e-20
4.908738521234e-01 -9.817477042468e-01 4.451697136625e+00 -1.068453296081e-18 8.383516556598e-01 -2.184929157041e-20 5.935375062525e-01 -9.460324767714e-02 -9.460324767714e-02 4.047366125727e+00 -1.892064953543e-01 -2.306207034060e-21 2.254406343742e-20 1.427909954750e-20 -1.102970252032e-18 3.682316298492e-20
4.908738521234e-01 -8.835729338221e-01 4.358533570379e+00 1.245360311021e-18 8.314162868714e-01 3.002887357345e-20 5.849908313865e-01 -1.200467863287e-01 -1.200467863287e-01 4.013636311650e+00 -2.400935726574e-01 1.018879289754e-20 -1.410789228729e-20 -6.043527830624e-21 1.255322938241e-18 -2.015142011791e-20
4.908738521234e-01 -7.853981633974e-01 4.215362556819e+00 1.533150816885e-18 8.189193326821e-01 3.866085428479e-20 5.551672896061e-01 -1.337391471517e-01 -1.337391471517e-01 3.927673561516e+00 -2.674782943034e-01 1.466515645842e-20 -2.946376667293e-20 -1.736858635551e-20 1.565318013455e-18 -4.683235302844e-20
4.908738521234e-01 -6.872233929728e-01 4.129142172669e+00 4.855855507299e-19 8.139082219647e-01 8.305002649460e-21 5.504390576261e-01 -1.472250928157e-01 -1.472250928157e-01 3.873153300674e+00 -2.944501856314e-01 -6.279603228371e-21 -2.198100698342e-20 -1.965250170625e-20 5.334986626479e-19 -4.163350868968e-20
4.908738521234e-01 -5.890486225481e-01 4.210237021023e+00 2.092452725746e-18 8.160839025431e-01 4.624729144750e-20 5.646581866396e-01 -1.773184614752e-01 -1.773184614752e-01 4.000215757334e+00 -3.546369229505e-01 1.089690388599e-20 -7.965223944627e-20 -8.196853113002e-20 2.243176592436e-18 -1.616207705763e-19
4.908738521234e-01 -4.908738521234e-01 3.161635436689e+00 5.405695617905e-19 7.869675786116e-01 1.579868996070e-20 5.713390290231e-01 -1.510555839689e-01 -1.510555839689e-01 2.892407575604e+00 -3.021111679379e-01 -1.579620681217e-20 -2.170801680373e-20 -2.286912012719e-20 6.009429055335e-19 -4.457713693092e-20
4.908738521234e-01 -3.926990816987e-01 3.172477040333e+00 -2.835147767170e-19 7.772375192860e-01 -9.393717943324e-21 5.319028964546e-01 -1.519592991595e-01 -1.519592991595e-01 2.944492742198e+00 -3.039185983189e-01 1.396965056312e-21 1.170203419534e-20 1.533846279725e-20 -3.119522387659e-19 2.704049699258e-20
4.908738521234e-01 -2.945243112740e-01 3.780135167981e+00 -1.152550411374e-20 7.987729054431e-01 -5.421107228589e-21 5.479121084334e-01 -1.841458742194e-01 -1.841458742194e-01 3.600514807986e+00 -3.682917484389e-01 -1.470486994449e-20 -8.879624713070e-21 -8.479094223974e-21 2.053808476780e-20 -1.735871893704e-20
4.908738521234e-01 -1.963495408494e-01 4.072854403931e+00 -5.456428916437e-19 8.094600988698e-01 -1.457027071016e-20 5.636884243912e-01 -1.999289557431e-01 -1.999289557431e-01 3.909023891026e+00 -3.998579114861e-01 -1.411220407899e-20 4.460613271684e-20 2.110611170760e-20 -5.972429319891e-19 6.571224442444e-20
4.908738521234e-01 -9.817477042468e-02 4.432464153177e+00 -2.622234142717e-18 8.179112128768e-01 -4.709118045746e-20 5.646066949466e-01 -2.075544434916e-01 -2.075544434916e-01 4.282966345214e+00 -4.151088869832e-01 2.863765051299e-21 1.141419269383e-19 1.231086316691e-19 -2.862348466376e-18 2.372505586074e-19
4.908738521234e-01 0.000000000000e+00 1.770979327024e+00 -2.904521498667e-19 6.544777426430e-01 -2.222307126919e-20 4.804969078279e-01 -2.366955852835e-01 -2.366955852835e-01 1.763873589763e+00 -4.733911705671e-01 1.261882193886e-20 3.167700509356e-20 2.667796880417e-20 -3.614259457033e-19 5.835497389773e-20
4.908738521234e-01 9.817477042468e-02 4.432464153177e+00 -6.318920476551e-19 8.179112128768e-01 -9.155039048165e-21 5.646066949466e-01 -2.075544434916e-01 -2.075544434916e-01 4.282966345214e+00 -4.151088869832e-01 3.447293176181e-23 4.039368956608e-20 5.689242611343e-20 -7.292126362664e-19 9.728611567951e-20
4.908738521234e-01 1.963495408494e-01 4.072854403931e+00 8.709122992883e-19 8.094600988698e-01 8.644979896870e-21 5.636884243912e-01 -1.999289557431e-01 -1.999289557431e-01 3.909023891026e+00 -3.998579114861e-01 -4.031077550535e-20 -3.429681244073e-20 -3.885188258848e-20 9.843717698229e-19 -7.314869502922e-20
4.908738521234e-01 2.945243112740e-01 3.780135167981e+00 1.263199497910e-18 7.987729054431e-01 4.175243386539e-20 5.479121084334e-01 -1.841458742194e-01 -1.841458742194e-01 3.600514807986e+00 -3.682917484389e-01 2.723619852821e-20 -3.813586637149e-20 -3.104075501148e-20 1.305139920765e-18 -6.917662138297e-20
4.908738521234e-01 3.926990816987e-01 3.172477040333e+00 2.854147428990e-19 7.772375192860e-01 1.082197635073e-20 5.319028964546e-01 -1.519592991595e-01 -1.519592991595e-01 2.944492742198e+00 -3.039185983189e-01 -3.129384169032e-21 -6.209412441972e-22 -9.877739536556e-22 2.901528422659e-19 -1.608715197853e-21
4.908738521234e-01 4.908738521234e-01 3.161635436689e+00 8.314141656210e-20 7.869675786116e-01 3.945018434156e-21 5.713390290231e-01 -1.510555839689e-01 -1.510555839689e-01 2.892407575604e+00 -3.021111679379e-01 -7.434596584697e-22 6.226740822666e-21 3.157530644085e-21 7.450060475382e-20 9.384271466751e-21
4.908738521234e-01 5.890486225481e-01 4.210237021023e+00 -1.317095835256e-18 8.160839025431e-01 -2.660719862647e-20 5.646581866396e-01 -1.773184614752e-01 -1.773184614752e-01 4.000215757334e+00 -3.546369229505e-01 -1.501527011193e-20 8.904220216827e-20 9.007460646160e-20 -1.481197373774e-18 1.791168086299e-19
4.908738521234e-01 6.872233929728e-01 4.129142172669e+00 3.549264714052e-19 8.139082219647e-01 7.462894662194e-21 5.504390576261e-01 -1.472250928157e-01 -1.472250928157e-01 3.873153300674e+00 -2.944501856314e-01 3.250473797563e-21 -1.961754220713e-20 -2.191034203526e-20 3.932038818501e-19 -4.152788424240e-20
4.908738521234e-01 7.853981633974e-01 4.215362556819e+00 -3.618701398112e-19 8.189193326821e-01 -1.684083224468e-21 5.551672896061e-01 -1.337391471517e-01 -1.337391471517e-01 3.927673561516e+00 -2.674782943034e-01 1.826651595549e-20 1.917202643124e-20 2.239487910438e-20 -4.217035613023e-19 4.156690553562e-20
4.908738521234e-01 8.835729338221e-01 4.358533570379e+00 -1.293957465182e-18 8.314162868714e-01 -2.713555867244e-20 5.849908313865e-01 -1.200467863287e-01 -1.200467863287e-01 4.013636311650e+00 -2.400935726574e-01 2.151877169696e-21 1.620920774635e-20 2.163207206592e-20 -1.333950622164e-18 3.784127981227e-20
4.908738521234e-01 9.817477042468e-01 4.451697136625e+00 -1.213811600929e-18 8.383516556598e-01 -2.491652801115e-20 5.935375062525e-01 -9.460324767714e-02 -9.460324767714e-02 4.047366125727e+00 -1.892064953543e-01 1.412468929382e-21 2.003877600434e-20 2.032200352834e-21 -1.237295046215e-18 2.207097635717e-20
4.908738521234e-01 1.079922474671e+00 4.531762194016e+00 7.931198277470e-19 8.463656349609e-01 2.090887761103e-20 6.057360741682e-01 -6.184230070769e-02 -6.184230070769e-02 4.049710721264e+00 -1.236846014154e-01 1.798996530342e-20 5.845697663303e-21 1.036221708270e-21 7.682479430720e-19 6.881919371573e-21
4.908738521234e-01 1.178097245096e+00 4.613488297081e+00 -7.887216391754e-20 8.561724450496e-01 -3.283358024033e-21 6.229747956150e-01 -1.937153543650e-02 -1.937153543650e-02 4.029256572339e+00 -3.874307087301e-02 1.086642599193e-20 -4.552066163490e-20 -3.909674066102e-20 -5.121187613549e-21 -8.461740229592e-20
4.908738521234e-01 1.276272015521e+00 4.585204186848e+00 3.000054218680e-18 8.664888254628e-01 6.201421180128e-20 6.488534546551e-01 3.646500630999e-02 3.646500630999e-02 3.863420719573e+00 7.293001261998e-02 -1.170201845327e-21 4.964262651238e-20 4.715888038476e-20 2.904422913628e-18 9.680150689713e-20
4.908738521234e-01 1.374446785946e+00 4.629655592273e+00 8.267335421435e-19 8.834970666389e-01 1.330345152297e-20 6.937796915540e-01 1.192789461545e-01 1.192789461545e-01 3.697318008410e+00 2.385578923091e-01 -1.725128241072e-20 9.157323468323e-21 2.211962218854e-20 8.127078788974e-19 3.127694565686e-20
4.908738521234e-01 1.472621556370e+00 5.399228512849e+00 -2.563837801384e-18 9.319638420417e-01 -4.630279248669e-20 8.191863738920e-01 3.396508942698e-01 3.396508942698e-01 3.900740350417e+00 6.793017885396e-01 -2.100054411059e-20 -1.895432218491e-19 -1.749537044728e-19 -2.178340330952e-18 -3.644969263218e-19
4.908738521234e-01 1.570796326795e+00 4.700894153941e+00 1.393202824207e-18 9.010807528869e-01 2.727216929474e-20 7.534344519977e-01 1.919961223284e-01 1.919961223284e-01 3.563467457287e+00 3.839922446567e-01 -1.143673760967e-20 6.475617815192e-20 5.247755647036e-20 1.287405827195e-18 1.172337346223e-19
4.908738521234e-01 1.668971097220e+00 4.700238242616e+00 6.166931183427e-19 8.919847201723e-01 1.295601608601e-20 7.253835049576e-01 1.375087011787e-01 1.375087011787e-01 3.699837335301e+00 2.750174023573e-01 1.650775749337e-21 3.144261534349e-20 8.782157842292e-21 5.748175694076e-19 4.022477318578e-20
4.908738521234e-01 1.767145867644e+00 5.599035510239e+00 -7.629950181044e-19 8.939331708210e-01 -9.414917250740e-21 6.772490672353e-01 1.077686941988e-01 1.077686941988e-01 4.706249054606e+00 2.155373883976e-01 -1.860813369248e-21 6.377014407283e-21 2.258444892365e-21 -7.697696640348e-19 8.635459299649e-21
4.908738521234e-01 1.865320638069e+00 4.120813459981e+00 -2.482701017691e-19 8.646758078103e-01 -1.540432241856e-21 6.794563473612e-01 5.879886573411e-02 5.879886573411e-02 3.323759381151e+00 1.175977314682e-01 2.041405559018e-20 7.647106232108e-21 4.001167395275e-21 -2.803324309867e-19 1.164827362738e-20
4.908738521234e-01 1.963495408494e+00 4.163846513844e+00 -1.527102490706e-19 8.699754032565e-01 4.630591930413e-21 7.079443174164e-01 4.801396291250e-02 4.801396291250e-02 3.359874270603e+00 9.602792582500e-02 4.673965414857e-20 -3.485730062355e-21 -8.260801394150e-22 -1.951380930174e-19 -4.311810201770e-21
4.908738521234e-01 2.061670178918e+00 5.456392575195e+00 3.090689353071e-18 8.942356832723e-01 4.823246255789e-20 6.941422992802e-01 9.250544107961e-02 9.250544107961e-02 4.577239393756e+00 1.850108821592e-01 1.087727331385e-20 6.678475465767e-20 6.845624532794e-20 2.944571079771e-18 1.352409999856e-19
4.908738521234e-01 2.159844949343e+00 5.305331564701e+00 3.237840645552e-18 8.867714942911e-01 5.327107011020e-20 6.619879977782e-01 1.039976224156e-01 1.039976224156e-01 4.435348322091e+00 2.079952448311e-01 8.124844788611e-21 8.496238461015e-20 9.435966858164e-20 3.050393747572e-18 1.793220531918e-19
4.908738521234e-01 2.258019719768e+00 5.087560821297e+00 8.815500046534e-19 8.905583331627e-01 1.955194585916e-20 6.898861915841e-01 1.217599407732e-01 1.217599407732e-01 4.154154748167e+00 2.435198815464e-01 1.117601214622e-20 5.751080905493e-20 4.729196077591e-20 7.655712226763e-19 1.048027698308e-19
4.908738521234e-01 2.356194490192e+00 5.523264317248e+00 -1.918346931591e-18 8.974849391550e-01 -2.816061477632e-20 6.740321316773e-01 1.746082520562e-01 1.746082520562e-01 4.500015681459e+00 3.492165041125e-01 -6.339150300888e-21 -6.126053191959e-20 -4.298013479834e-20 -1.807767114572e-18 -1.042406667179e-19
4.908738521234e-01 2.454369260617e+00 6.657725117778e+00 -4.176332489193e-18 9.155394092556e-01 -3.208600991525e-20 6.773140514844e-01 2.723859260033e-01 2.723859260033e-01 5.435639214287e+00 5.447718520066e-01 4.305471267141e-20 -1.599492542199e-19 -1.568239738210e-19 -3.902613973824e-18 -3.167732280409e-19
4.908738521234e-01 2.552544031042e+00 2.480392952864e+00 8.405024618751e-20 8.005273943196e-01 2.052656162141e-21 6.747282928851e-01 9.089818977858e-02 9.089818977858e-02 1.623868280422e+00 1.817963795572e-01 -2.378870347443e-20 -6.923188974893e-21 -2.569198961909e-21 1.173313375987e-19 -9.492387936802e-21
4.908738521234e-01 2.650718801466e+00 1.892799192495e+00 2.261239799222e-20 7.424978504922e-01 1.889742980888e-21 6.559269488700e-01 6.986857283969e-02 6.986857283969e-02 1.097135097945e+00 1.397371456794e-01 -5.957532516510e-21 -9.331509586920e-21 2.848611523975e-21 3.505282857167e-20 -6.482898062945e-21
4.908738521234e-01 2.748893571891e+00 1.704126354952e+00 5.586915096791e-20 7.182278632253e-01 9.427304436923e-21 6.731867701891e-01 7.280742740479e-02 7.280742740479e-02 8.853247299533e-01 1.456148548096e-01 1.665472232157e-20 -1.855154146998e-21 -3.368840939471e-21 4.443842373281e-20 -5.223995086468e-21
4.908738521234e-01 2.847068342316e+00 1.608530040047e+00 -9.135891769327e-21 7.029860219066e-01 -1.429678089273e-21 6.932529326227e-01 7.292915168625e-02 7.292915168625e-02 7.694188040518e-01 1.458583033725e-01 1.388719292403e-20 -2.843761230354e-21 -4.026699846020e-21 -1.615262361699e-20 -6.870461076374e-21
4.908738521234e-01 2.945243112740e+00 1.397827553385e+00 1.298488031054e-20 6.595696089492e-01 3.351433525322e-21 6.235389037419e-01 4.435554552765e-02 4.435554552765e-02 6.855775585874e-01 8.871109105530e-02 3.247947551061e-20 -4.193885459315e-21 -4.659005559811e-21 -1.064170418095e-20 -8.852891019126e-21
4.908738521234e-01 3.043417883165e+00 1.315944131150e+00 7.121747312214e-21 6.408764573058e-01 1.736712144185e-21 5.998044657727e-01 3.559761512395e-02 3.559761512395e-02 6.449444351292e-01 7.119523024790e-02 4.847004418115e-21 2.309548218059e-21 6.401899930822e-22 -6.749953170430e-22 2.949738211141e-21
5.890486225481e-01 -3.141592653590e+00 1.440784279615e+00 -2.198862586919e-20 6.679605046024e-01 -4.927551461637e-21 5.969925289269e-01 5.922123717223e-02 5.922123717223e-02 7.253492763435e-01 1.184424743445e-01 -1.051214012524e-20 -3.382558669667e-21 -5.029795663215e-21 -3.064131411066e-21 -8.412354332882e-21
5.890486225481e-01 -3.043417883165e+00 1.409552859618e+00 3.090189900611e-21 6.616464632428e-01 6.587033492113e-22 6.008432576285e-01 5.377404993900e-02 5.377404993900e-02 7.011615021119e-01 1.075480998780e-01 -1.365705461158e-21 2.419005356605e-21 1.983203661045e-21 5.368634412067e-23 4.402209017649e-21
5.890486225481e-01 -2.945243112740e+00 1.457746313000e+00 -2.038147962550e-20 6.720960832261e-01 -4.728153072243e-21 6.192388993701e-01 5.805409665736e-02 5.805409665736e-02 7.223992203149e-01 1.161081933147e-01 -1.810830850695e-20 -5.453601961585e-21 -9.377803605935e-22 4.118211203623e-21 -6.391382322179e-21
5.890486225481e-01 -2.847068342316e+00 1.628884596959e+00 -4.839623084162e-20 7.063152843676e-01 -8.699321985107e-21 6.743261868463e-01 8.183679070934e-02 8.183679070934e-02 7.908848286943e-01 1.636735814187e-01 -1.048627662157e-20 2.160346181506e-21 -2.233345811390e-22 -3.984696582042e-20 1.937011600367e-21
5.890486225481e-01 -2.748893571891e+00 1.752850091668e+00 -1.594902811049e-19 7.274896019138e-01 -2.539950219895e-20 7.017741223007e-01 8.018054488786e-02 8.018054488786e-02 8.907148795917e-01 1.603610897757e-01 -8.548498824779e-21 -1.301309204761e-20 -1.930276129079e-20 -1.186259289417e-19 -3.231585333840e-20
5.890486225481e-01 -2.650718801466e+00 1.896646331400e+00 7.287457944631e-21 7.449460807999e-01 1.046944588486e-21 6.741319995508e-01 7.400586649864e-02 7.400586649864e-02 1.074502598852e+00 1.480117329973e-01 -2.083344993180e-21 2.052573579190e-21 6.779670498669e-21 5.385588599519e-22 8.832244077859e-21
5.890486225481e-01 -2.552544031042e+00 2.366553754890e+00 7.338489919321e-20 7.925920873493e-01 7.931261966184e-21 6.805381049194e-01 8.699211074513e-02 8.699211074513e-02 1.512031428480e+00 1.739842214903e-01 1.348008643732e-20 2.512509351323e-21 8.342364423979e-21 4.904993898058e-20 1.085487377530e-20
